"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","detect","correct_key","task","tasknum","nback","n","practice","practice_accuracy","response","slider_start","stimnum","TOT","overall","performance_by_block"
"null","<p>L</p>","null","html-keyboard-response","137","1183170","0.0-2.0-15.0-2.0-0.9","","false","90","detection","3","","","","","","","1","","",""
"null","<p>L</p>","null","html-keyboard-response","138","1184923","0.0-2.0-15.0-2.0-0.10","","false","90","detection","3","","","","","","","1","","",""
"null","<p>L</p>","null","html-keyboard-response","139","1186675","0.0-2.0-15.0-2.0-0.11","","false","90","detection","3","","","","","","","1","","",""
"null","<p>L</p>","null","html-keyboard-response","140","1188430","0.0-2.0-15.0-2.0-0.12","","false","90","detection","3","","","","","","","1","","",""
"null","<p>L</p>","null","html-keyboard-response","141","1190185","0.0-2.0-15.0-2.0-0.13","","false","90","detection","3","","","","","","","1","","",""
"null","<p>L</p>","null","html-keyboard-response","142","1191941","0.0-2.0-15.0-2.0-0.14","","false","90","detection","3","","","","","","","1","","",""
"1682.255000108853","<p style='font-size:25px'>Your accuracy was <strong>100.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 1 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","143","1193625","0.0-2.0-15.0-3.0","","","","","","","","","","","","","","",""
"22673.595000058413","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","144","1216301","0.0-2.0-16.0-0.0","","","","BDM","4","","","","","24","33.391302450803465","","","",""
"4554.824999999255","<p style='font-size':25px> You want <strong> 1.96 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.92</strong> points. </p><p style='font-size':25px> You will be given 3.92 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","145","1220857","0.0-2.0-17.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","146","1220959","0.0-2.0-18.0-0.0","","","","","","","","","","","","","","",""
"8760.784999933094","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","147","1229722","0.0-2.0-18.0-1.0-0.0","","","","","","","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","148","1231475","0.0-2.0-18.0-2.0-0.0","","false","90","n-back","4","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","149","1233232","0.0-2.0-18.0-2.0-0.1","","false","90","n-back","4","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","150","1234985","0.0-2.0-18.0-2.0-0.2","","false","90","n-back","4","false","","","","","","","","",""
"591.3900001905859","<p>E</p>","72","html-keyboard-response","151","1236742","0.0-2.0-18.0-2.0-0.3","","false","90","n-back","4","true","","","","","","","","",""
"883.390000090003","<p>T</p>","75","html-keyboard-response","152","1238495","0.0-2.0-18.0-2.0-0.4","","true","75","n-back","4","false","","","","","","","","",""
"755.559999961406","<p>T</p>","75","html-keyboard-response","153","1240248","0.0-2.0-18.0-2.0-0.5","","true","75","n-back","4","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","154","1242000","0.0-2.0-18.0-2.0-0.6","","false","90","n-back","4","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","155","1243752","0.0-2.0-18.0-2.0-0.7","","false","90","n-back","4","false","","","","","","","","",""
"737.8549999557436","<p>T</p>","75","html-keyboard-response","156","1245506","0.0-2.0-18.0-2.0-0.8","","true","75","n-back","4","true","","","","","","","","",""
"1713.3600001689047","<p>X</p>","72","html-keyboard-response","157","1247258","0.0-2.0-18.0-2.0-0.9","","false","90","n-back","4","true","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","158","1249011","0.0-2.0-18.0-2.0-0.10","","false","90","n-back","4","false","","","","","","","","",""
"700.1300000119954","<p>T</p>","75","html-keyboard-response","159","1250766","0.0-2.0-18.0-2.0-0.11","","true","72","n-back","4","true","","","","","","","","",""
"978.4750000108033","<p>T</p>","75","html-keyboard-response","160","1252522","0.0-2.0-18.0-2.0-0.12","","true","75","n-back","4","false","","","","","","","","",""
"632.9699999187142","<p>T</p>","75","html-keyboard-response","161","1254275","0.0-2.0-18.0-2.0-0.13","","true","75","n-back","4","false","","","","","","","","",""
"531.8350000306964","<p>T</p>","75","html-keyboard-response","162","1256027","0.0-2.0-18.0-2.0-0.14","","true","75","n-back","4","true","","","","","","","","",""
"15641.32499997504","<p style='font-size:25px'>Your accuracy was <strong>82.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 3.92 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","163","1271670","0.0-2.0-18.0-3.0","","","","","","","","","","","","","","",""
"25227.140000090003","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","164","1296899","0.0-2.0-20.0-0.0","","","","BDM","5","","","","","20","38.31343157425597","","","",""
"4989.149999804795","<p style='font-size':25px> You want <strong> 1.80 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>2.20</strong> points. </p><p style='font-size':25px> You will be given 2.20 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","165","1301889","0.0-2.0-21.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","166","1301991","0.0-2.0-22.0-0.0","","","","","","","","","","","","","","",""
"2879.719999851659","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","167","1304871","0.0-2.0-22.0-1.0-0.0","","","","","","","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","168","1306624","0.0-2.0-22.0-2.0-0.0","","false","90","n-back","5","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","169","1308378","0.0-2.0-22.0-2.0-0.1","","false","90","n-back","5","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","170","1310129","0.0-2.0-22.0-2.0-0.2","","false","90","n-back","5","false","","","","","","","","",""
"478.94500009715557","<p>R</p>","72","html-keyboard-response","171","1311882","0.0-2.0-22.0-2.0-0.3","","false","90","n-back","5","true","","","","","","","","",""
"462.53000013530254","<p>R</p>","72","html-keyboard-response","172","1313635","0.0-2.0-22.0-2.0-0.4","","false","72","n-back","5","true","","","","","","","","",""
"650.9550001937896","<p>E</p>","72","html-keyboard-response","173","1315392","0.0-2.0-22.0-2.0-0.5","","false","72","n-back","5","true","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","174","1317144","0.0-2.0-22.0-2.0-0.6","","false","90","n-back","5","false","","","","","","","","",""
"581.7399998195469","<p>T</p>","75","html-keyboard-response","175","1318898","0.0-2.0-22.0-2.0-0.7","","true","75","n-back","5","false","","","","","","","","",""
"974.2049998603761","<p>E</p>","72","html-keyboard-response","176","1320652","0.0-2.0-22.0-2.0-0.8","","false","90","n-back","5","true","","","","","","","","",""
"1218.3449999429286","<p>E</p>","72","html-keyboard-response","177","1322407","0.0-2.0-22.0-2.0-0.9","","false","90","n-back","5","true","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","178","1324162","0.0-2.0-22.0-2.0-0.10","","false","90","n-back","5","false","","","","","","","","",""
"655.3100000601262","<p>E</p>","72","html-keyboard-response","179","1325913","0.0-2.0-22.0-2.0-0.11","","false","90","n-back","5","true","","","","","","","","",""
"731.4500000793487","<p>E</p>","72","html-keyboard-response","180","1327665","0.0-2.0-22.0-2.0-0.12","","false","72","n-back","5","true","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","181","1329421","0.0-2.0-22.0-2.0-0.13","","false","90","n-back","5","false","","","","","","","","",""
"576.619999948889","<p>E</p>","72","html-keyboard-response","182","1331176","0.0-2.0-22.0-2.0-0.14","","false","72","n-back","5","true","","","","","","","","",""
"2298.204999882728","<p style='font-size:25px'>Your accuracy was <strong>97.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 2.20 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","183","1333475","0.0-2.0-22.0-3.0","","","","","","","","","","","","","","",""
"8449.465000070632","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","184","1341927","0.0-2.0-24.0-0.0","","","","BDM","6","","","","","20","29.683271502377284","","","",""
"7296.484999824315","<p style='font-size':25px> You want <strong> 1.80 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.72</strong> points. </p><p style='font-size':25px> You will be given 3.72 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","185","1349226","0.0-2.0-25.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","186","1349329","0.0-2.0-26.0-0.0","","","","","","","","","","","","","","",""
"1621.6549999080598","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","187","1350951","0.0-2.0-26.0-1.0-0.0","","","","","","","","","","","","","","",""
"734.8899999633431","<p>T</p>","75","html-keyboard-response","188","1352703","0.0-2.0-26.0-2.0-0.0","","true","90","n-back","6","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","189","1354455","0.0-2.0-26.0-2.0-0.1","","false","90","n-back","6","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","190","1356212","0.0-2.0-26.0-2.0-0.2","","false","90","n-back","6","false","","","","","","","","",""
"604.8049998935312","<p>T</p>","75","html-keyboard-response","191","1357964","0.0-2.0-26.0-2.0-0.3","","true","75","n-back","6","true","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","192","1359716","0.0-2.0-26.0-2.0-0.4","","false","90","n-back","6","false","","","","","","","","",""
"770.4099998809397","<p>R</p>","72","html-keyboard-response","193","1361470","0.0-2.0-26.0-2.0-0.5","","false","90","n-back","6","false","","","","","","","","",""
"496.64999986998737","<p>X</p>","72","html-keyboard-response","194","1363221","0.0-2.0-26.0-2.0-0.6","","false","90","n-back","6","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","195","1364976","0.0-2.0-26.0-2.0-0.7","","false","90","n-back","6","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","196","1366731","0.0-2.0-26.0-2.0-0.8","","false","90","n-back","6","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","197","1368483","0.0-2.0-26.0-2.0-0.9","","false","90","n-back","6","false","","","","","","","","",""
"636.109999846667","<p>R</p>","72","html-keyboard-response","198","1370238","0.0-2.0-26.0-2.0-0.10","","false","72","n-back","6","true","","","","","","","","",""
"412.14999998919666","<p>E</p>","72","html-keyboard-response","199","1371992","0.0-2.0-26.0-2.0-0.11","","false","72","n-back","6","true","","","","","","","","",""
"640.6649998389184","<p>E</p>","72","html-keyboard-response","200","1373746","0.0-2.0-26.0-2.0-0.12","","false","90","n-back","6","true","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","201","1375505","0.0-2.0-26.0-2.0-0.13","","false","90","n-back","6","true","","","","","","","","",""
"890.4699999839067","<p>E</p>","72","html-keyboard-response","202","1377261","0.0-2.0-26.0-2.0-0.14","","false","72","n-back","6","true","","","","","","","","",""
"5353.609999874607","<p style='font-size:25px'>Your accuracy was <strong>87.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 3.72 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","203","1382616","0.0-2.0-26.0-3.0","","","","","","","","","","","","","","",""
"6526.534999953583","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","204","1389146","0.0-2.0-28.0-0.0","","","","BDM","7","","","","","12","71.8412575374952","","","",""
"12619.165000040084","<p style='font-size':25px> You want <strong> 1.48 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.28</strong> points. </p><p style='font-size':25px> You will be given 3.28 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","205","1401767","0.0-2.0-29.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","206","1401869","0.0-2.0-30.0-0.0","","","","","","","","","","","","","","",""
"1959.0399998705834","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","207","1403829","0.0-2.0-30.0-1.0-0.0","","","","","","","","","","","","","","",""
"812.5850001815706","<p>T</p>","75","html-keyboard-response","208","1405584","0.0-2.0-30.0-2.0-0.0","","true","90","n-back","7","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","209","1407341","0.0-2.0-30.0-2.0-0.1","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","210","1409095","0.0-2.0-30.0-2.0-0.2","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","211","1410851","0.0-2.0-30.0-2.0-0.3","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","212","1412604","0.0-2.0-30.0-2.0-0.4","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","213","1414360","0.0-2.0-30.0-2.0-0.5","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","214","1416115","0.0-2.0-30.0-2.0-0.6","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","215","1417869","0.0-2.0-30.0-2.0-0.7","","false","90","n-back","7","false","","","","","","","","",""
"566.8349999468774","<p>T</p>","75","html-keyboard-response","216","1419622","0.0-2.0-30.0-2.0-0.8","","true","75","n-back","7","false","","","","","","","","",""
"639.3099999986589","<p>X</p>","72","html-keyboard-response","217","1421380","0.0-2.0-30.0-2.0-0.9","","false","72","n-back","7","true","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","218","1423134","0.0-2.0-30.0-2.0-0.10","","false","90","n-back","7","false","","","","","","","","",""
"408.79000001586974","<p>X</p>","72","html-keyboard-response","219","1424886","0.0-2.0-30.0-2.0-0.11","","false","90","n-back","7","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","220","1426642","0.0-2.0-30.0-2.0-0.12","","false","72","n-back","7","true","","","","","","","","",""
"755.6149999145418","<p>T</p>","75","html-keyboard-response","221","1428401","0.0-2.0-30.0-2.0-0.13","","true","75","n-back","7","false","","","","","","","","",""
"955.5450000334531","<p>X</p>","72","html-keyboard-response","222","1430157","0.0-2.0-30.0-2.0-0.14","","false","72","n-back","7","true","","","","","","","","",""
"5196.759999962524","<p style='font-size:25px'>Your accuracy was <strong>87.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 3.28 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","223","1435355","0.0-2.0-30.0-3.0","","","","","","","","","","","","","","",""
"5039.170000003651","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","224","1440397","0.0-2.0-32.0-0.0","","","","BDM","8","","","","","16","97.67657975894835","","","",""
"5650.080000050366","<p style='font-size':25px> You want <strong> 1.64 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.44</strong> points. </p><p style='font-size':25px> You will be given 3.44 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","225","1446048","0.0-2.0-33.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","226","1446155","0.0-2.0-34.0-0.0","","","","","","","","","","","","","","",""
"3747.8250002022833","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","227","1449904","0.0-2.0-34.0-1.0-0.0","","","","","","","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","228","1451660","0.0-2.0-34.0-2.0-0.0","","false","90","n-back","8","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","229","1453421","0.0-2.0-34.0-2.0-0.1","","false","90","n-back","8","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","230","1455172","0.0-2.0-34.0-2.0-0.2","","false","90","n-back","8","false","","","","","","","","",""
"561.8700000923127","<p>T</p>","75","html-keyboard-response","231","1456925","0.0-2.0-34.0-2.0-0.3","","true","75","n-back","8","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","232","1458678","0.0-2.0-34.0-2.0-0.4","","false","90","n-back","8","false","","","","","","","","",""
"731.8700000178069","<p>E</p>","72","html-keyboard-response","233","1460430","0.0-2.0-34.0-2.0-0.5","","false","72","n-back","8","true","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","234","1462183","0.0-2.0-34.0-2.0-0.6","","false","90","n-back","8","false","","","","","","","","",""
"576.2899999972433","<p>R</p>","72","html-keyboard-response","235","1463940","0.0-2.0-34.0-2.0-0.7","","false","90","n-back","8","true","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","236","1465692","0.0-2.0-34.0-2.0-0.8","","false","90","n-back","8","false","","","","","","","","",""
"387.12000008672476","<p>X</p>","72","html-keyboard-response","237","1467448","0.0-2.0-34.0-2.0-0.9","","false","90","n-back","8","true","","","","","","","","",""
"758.2100001163781","<p>R</p>","72","html-keyboard-response","238","1469201","0.0-2.0-34.0-2.0-0.10","","false","72","n-back","8","true","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","239","1470954","0.0-2.0-34.0-2.0-0.11","","false","90","n-back","8","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","240","1472709","0.0-2.0-34.0-2.0-0.12","","false","90","n-back","8","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","241","1474463","0.0-2.0-34.0-2.0-0.13","","false","90","n-back","8","false","","","","","","","","",""
"447.97999993897974","<p>R</p>","72","html-keyboard-response","242","1476216","0.0-2.0-34.0-2.0-0.14","","false","90","n-back","8","true","","","","","","","","",""
"3653.2850000075996","<p style='font-size:25px'>Your accuracy was <strong>97.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 3.44 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","243","1479871","0.0-2.0-34.0-3.0","","","","","","","","","","","","","","",""
"6946.974999969825","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","244","1486819","0.0-2.0-36.0-0.0","","","","BDM","9","","","","","4","98.46226381079633","","","",""
"4278.510000091046","<p style='font-size':25px> You want <strong> 1.16 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.72</strong> points. </p><p style='font-size':25px> You will be given 3.72 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","245","1491100","0.0-2.0-37.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","246","1491203","0.0-2.0-38.0-0.0","","","","","","","","","","","","","","",""
"507.1299998089671","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","247","1491711","0.0-2.0-38.0-1.0-0.0","","","","","","","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","248","1493466","0.0-2.0-38.0-2.0-0.0","","false","90","n-back","9","true","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","249","1495221","0.0-2.0-38.0-2.0-0.1","","false","90","n-back","9","true","","","","","","","","",""
"600.2700000535697","<p>T</p>","75","html-keyboard-response","250","1496977","0.0-2.0-38.0-2.0-0.2","","true","90","n-back","9","false","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","251","1498730","0.0-2.0-38.0-2.0-0.3","","false","90","n-back","9","false","","","","","","","","",""
"357.2099998127669","<p>R</p>","72","html-keyboard-response","252","1500486","0.0-2.0-38.0-2.0-0.4","","false","72","n-back","9","true","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","253","1502241","0.0-2.0-38.0-2.0-0.5","","false","90","n-back","9","false","","","","","","","","",""
"901.4500000048429","<p>T</p>","75","html-keyboard-response","254","1503995","0.0-2.0-38.0-2.0-0.6","","true","75","n-back","9","false","","","","","","","","",""
"1108.765000011772","<p>X</p>","72","html-keyboard-response","255","1505750","0.0-2.0-38.0-2.0-0.7","","false","90","n-back","9","false","","","","","","","","",""
"714.2649998422712","<p>T</p>","75","html-keyboard-response","256","1507506","0.0-2.0-38.0-2.0-0.8","","true","75","n-back","9","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","257","1509260","0.0-2.0-38.0-2.0-0.9","","false","90","n-back","9","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","258","1511016","0.0-2.0-38.0-2.0-0.10","","false","90","n-back","9","false","","","","","","","","",""
"565.900000045076","<p>T</p>","75","html-keyboard-response","259","1512767","0.0-2.0-38.0-2.0-0.11","","true","72","n-back","9","true","","","","","","","","",""
"727.1549999713898","<p>T</p>","75","html-keyboard-response","260","1514520","0.0-2.0-38.0-2.0-0.12","","true","75","n-back","9","false","","","","","","","","",""
"780.1200000103563","<p>T</p>","75","html-keyboard-response","261","1516272","0.0-2.0-38.0-2.0-0.13","","true","75","n-back","9","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","262","1518023","0.0-2.0-38.0-2.0-0.14","","false","90","n-back","9","false","","","","","","","","",""
"3272.490000119433","<p style='font-size:25px'>Your accuracy was <strong>77.00%</strong>.</p><p style='font-size:25px'>You were not accurate enough. You earned 0 points.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","263","1521297","0.0-2.0-38.0-3.0","","","","","","","","","","","","","","",""
"9256.485000019893","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","264","1530556","0.0-2.0-40.0-0.0","","","","BDM","10","","","","","28","3.456147784765373","","","",""
"5185.460000066087","<p style='font-size':25px> You want <strong> 2.12 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>4.40</strong> points. </p><p style='font-size':25px> You will be given 4.40 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","265","1535743","0.0-2.0-41.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","266","1535849","0.0-2.0-42.0-0.0","","","","","","","","","","","","","","",""
"955.7349998503923","<p>In this task, you will need to press H every time you see the same letter you saw 3 trial(s) ago.</p> <p>If the image on screen was not the one you saw 3 trials ago, do not press anything.</p><p>If you see a T, ignore the other rules and just press K as fast as you can.</p><p>Pay attention! If you are not 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","html-keyboard-response","267","1536806","0.0-2.0-42.0-1.0-0.0","","","","","","","","","","","","","","",""
"838.4199999272823","<p>T</p>","75","html-keyboard-response","268","1538560","0.0-2.0-42.0-2.0-0.0","","true","90","n-back","10","true","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","269","1540313","0.0-2.0-42.0-2.0-0.1","","false","90","n-back","10","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","270","1542071","0.0-2.0-42.0-2.0-0.2","","false","90","n-back","10","false","","","","","","","","",""
"null","<p>E</p>","null","html-keyboard-response","271","1543825","0.0-2.0-42.0-2.0-0.3","","false","90","n-back","10","false","","","","","","","","",""
"552.9600000008941","<p>T</p>","75","html-keyboard-response","272","1545580","0.0-2.0-42.0-2.0-0.4","","true","75","n-back","10","false","","","","","","","","",""
"375.6949999369681","<p>E</p>","72","html-keyboard-response","273","1547334","0.0-2.0-42.0-2.0-0.5","","false","72","n-back","10","true","","","","","","","","",""
"534.2850000597537","<p>E</p>","72","html-keyboard-response","274","1549091","0.0-2.0-42.0-2.0-0.6","","false","90","n-back","10","true","","","","","","","","",""
"851.4449999202043","<p>E</p>","72","html-keyboard-response","275","1550845","0.0-2.0-42.0-2.0-0.7","","false","90","n-back","10","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","276","1552598","0.0-2.0-42.0-2.0-0.8","","false","90","n-back","10","false","","","","","","","","",""
"653.734999941662","<p>T</p>","75","html-keyboard-response","277","1554354","0.0-2.0-42.0-2.0-0.9","","true","75","n-back","10","false","","","","","","","","",""
"null","<p>R</p>","null","html-keyboard-response","278","1556111","0.0-2.0-42.0-2.0-0.10","","false","90","n-back","10","false","","","","","","","","",""
"443.38000006973743","<p>R</p>","72","html-keyboard-response","279","1557865","0.0-2.0-42.0-2.0-0.11","","false","90","n-back","10","true","","","","","","","","",""
"null","<p>X</p>","null","html-keyboard-response","280","1559619","0.0-2.0-42.0-2.0-0.12","","false","90","n-back","10","false","","","","","","","","",""
"737.8399998415262","<p>T</p>","75","html-keyboard-response","281","1561370","0.0-2.0-42.0-2.0-0.13","","true","75","n-back","10","false","","","","","","","","",""
"800.5350001621991","<p>T</p>","75","html-keyboard-response","282","1563125","0.0-2.0-42.0-2.0-0.14","","true","75","n-back","10","false","","","","","","","","",""
"2751.8450000789016","<p style='font-size:25px'>Your accuracy was <strong>85.00%</strong>.</p><p style='font-size:25px'>Great job! You earned 4.40 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","html-keyboard-response","283","1565878","0.0-2.0-42.0-3.0","","","","","","","","","","","","","","",""
"5186.549999983981","<img src=""./static/img/fractal2.png"" width=""250"" height=""250""","","html-slider-response","284","1571066","0.0-2.0-44.0-0.0","","","","BDM","11","","","","","16","91.18326714656351","","","",""
"4046.3649998418987","<p style='font-size':25px> You want <strong> 1.64 </strong> points. </p> <p style='font-size':25px> The computer offers <strong>3.36</strong> points. </p><p style='font-size':25px> You will be given 3.36 points if you achieve 80% accuracy on this task. </p><img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p style='font-size':25 px> Press the space bar to continue. </p>","32","html-keyboard-response","285","1575114","0.0-2.0-45.0-0.0","","","","","","","","","","","","","","",""
"null","+","null","html-keyboard-response","286","1575219","0.0-2.0-46.0-0.0","","","","","","","","","","","","","","",""
